티커,종목명,강도_단기,강도_장기,최종점수,비고
249420,일동제약,0.122847549478744,0.1258278615923363,0.4973508221421606,중복(2배)
483650,달바글로벌,0.01267834421342486,0.04436360110970085,0.1140838906462514,중복(2배)
112610,씨에스윈드,0.03051528200695417,0.02363719849804793,0.1083049610100042,중복(2배)
11070,LG이노텍,0.0160016747314126,0.02596718859216001,0.08393772664714522,중복(2배)
66570,LG전자,0.0131284085787748,0.01053080316828721,0.04731842349412401,중복(2배)
5380,현대차,0.01311102251395761,0.009920860966798246,0.04606376696151172,중복(2배)
10120,LS ELECTRIC,0.009777782411067193,0.00898802592226614,0.03753161666666667,중복(2배)
88980,맥쿼리인프라,0.007112221608845979,0.01823623141077605,0.01823623141077605,장기상위
720,현대건설,0.006499129280109681,0.01528622733148606,0.01528622733148606,장기상위
5385,현대차우,0.01516142279030367,-0.0028427685282021,0.01516142279030367,단기상위
66970,엘앤에프,0.01177644513365947,0.006160150931936419,0.01177644513365947,단기상위
12450,한화에어로스페이스,0.01076688198029682,0.003416364739315949,0.01076688198029682,단기상위
9540,HD한국조선해양,0.006313395968435686,0.008342049414967797,0.008342049414967797,장기상위
