티커,종목명,강도_단기,강도_장기,최종점수,비고
229640,LS에코에너지,0.09070229924940712,0.07941271843141832,0.3402300353616509,중복(2배)
103590,일진전기,0.04900879048598901,0.02158434236547008,0.1411862657029182,중복(2배)
336260,두산퓨얼셀,0.03573309860775819,0.01605687324542591,0.1035799437063682,중복(2배)
5935,삼성전자우,0.02123734535136661,0.02750263865382304,0.09747996801037931,중복(2배)
34020,두산에너빌리티,0.02045988285321523,0.02668001439282284,0.09427979449207613,중복(2배)
10060,OCI홀딩스,0.0157908111316584,0.02852306446758493,0.08862775119848666,중복(2배)
5930,삼성전자,0.01442692042235119,0.02567448399140956,0.08020280882752148,중복(2배)
10950,S-Oil,0.01719314833820517,0.0187641710167749,0.07191463870996015,중복(2배)
66970,엘앤에프,0.01036913507225496,0.01929285326742339,0.01929285326742339,장기상위
353200,대덕전자,0.015639891310787,0.007341729040700387,0.015639891310787,단기상위
5385,현대차우,0.01407148944816203,-0.007280748406197734,0.01407148944816203,단기상위
7660,이수페타시스,0.004167649985575766,0.01348513395767721,0.01348513395767721,장기상위
