티커,종목명,강도_단기,강도_장기,최종점수,비고
90460,비에이치,0.06358894178553784,0.04607911443239945,0.2193361124358746,중복(2배)
34230,파라다이스,0.01433898271481074,0.07170178668114381,0.1720815387919091,중복(2배)
42660,한화오션,0.01241080748402891,0.05237891822458535,0.1295794514172285,중복(2배)
9150,삼성전기,0.01679667503806137,0.03687205118454565,0.107337452445214,중복(2배)
35720,카카오,0.02058241822279017,0.02048621480905533,0.08213726606369098,중복(2배)
11070,LG이노텍,0.01661431248585306,0.02096054728397045,0.07514971953964703,중복(2배)
77970,STX엔진,0.02408630385579795,0.01123250528179231,0.0706376182751805,중복(2배)
15760,한국전력,0.01041289232113556,0.02088002159566833,0.06258582783360778,중복(2배)
150,두산,0.01232913193218614,0.0158357326702778,0.05632972920492788,중복(2배)
336260,두산퓨얼셀,0.01084312663151162,0.01087988094691542,0.04344601515685409,중복(2배)
