티커,종목명,강도_단기,강도_장기,최종점수,비고
82740,한화엔진,0.0290864299086138,0.04010630416397804,0.1383854681451837,단기+장기 중복(2배)
1570,금양,0.0243009809114538,0.03753761058296722,0.123677182988842,단기+장기 중복(2배)
77970,STX엔진,0.02319234737629352,0.03263494621130379,0.1116545871751946,단기+장기 중복(2배)
12450,한화에어로스페이스,0.01848429153339096,0.03662779070757886,0.1102241644819396,단기+장기 중복(2배)
2900,TYM,5.850278039753497e-05,0.06320609329211685,0.06320609329211685,장기상위
51600,한전KPS,0.002273307091922728,0.04458988357318813,0.04458988357318813,장기상위
36460,한국가스공사,0.01060867774388687,0.03392339775700992,0.03392339775700992,장기상위
35420,NAVER,0.006682999391702519,0.03150629973672727,0.03150629973672727,장기상위
79550,LIG넥스원,-0.01035334236403773,0.03115757202488461,0.03115757202488461,장기상위
36570,엔씨소프트,0.0008917032969688487,0.02892998117754647,0.02892998117754647,장기상위
278470,에이피알,0.02060051430225172,0.01161483831088966,0.02060051430225172,단기상위
42660,한화오션,0.01939099720512435,0.01591991705064393,0.01939099720512435,단기상위
139480,이마트,0.01591813750399958,-0.006358425619693712,0.01591813750399958,단기상위
267270,HD현대건설기계,0.013945938123937,0.02008050504064005,0.013945938123937,단기상위
103590,일진전기,0.01300027478716926,0.01133071163585604,0.01300027478716926,단기상위
10620,HD현대미포,0.0120717777600149,0.005909262001843322,0.0120717777600149,단기상위
