티커,종목명,강도_단기,강도_장기,최종점수,비고
79550,LIG넥스원,0.05041126294142675,0.06469245085803432,0.2302074275989222,단기+장기 중복(2배)
47810,한국항공우주,0.04421226993007145,0.03200375704814724,0.1524320539564374,단기+장기 중복(2배)
192820,코스맥스,0.04144151075085001,0.03458106868750238,0.1520451588767048,단기+장기 중복(2배)
92790,넥스틸,0.03101826084384041,0.02768817229443889,0.1174128662765586,단기+장기 중복(2배)
880,한화,0.01966282703025741,0.03240632390082662,0.1041383018621681,단기+장기 중복(2배)
35720,카카오,0.01883247136141965,0.02422153246029493,0.08610800764342916,단기+장기 중복(2배)
12510,더존비즈온,0.002944865387456169,0.04082238424989142,0.04082238424989142,장기상위
3230,삼양식품,0.009786263836745268,0.03125436091382906,0.03125436091382906,장기상위
10120,LS ELECTRIC,0.007136889333333334,0.02976336874074074,0.02976336874074074,장기상위
204320,HL만도,0.00938948279397852,0.02477147998592426,0.02477147998592426,장기상위
13360,일성건설,0.01703191179353525,0.02071103002421651,0.01703191179353525,단기상위
42670,HD현대인프라코어,0.01687558520837132,0.007823088843570336,0.01687558520837132,단기상위
138930,BNK금융지주,0.01465853393952725,0.009656786423701548,0.01465853393952725,단기상위
97230,HJ중공업,0.01465762274902996,0.004161886921235177,0.01465762274902996,단기상위
