티커,종목명,강도_단기,강도_장기,최종점수,비고
77970,STX엔진,0.05006937707495337,0.04683606662725393,0.1938108874044146,단기+장기 중복(2배)
42660,한화오션,0.03958284764802158,0.03255003477810995,0.1442657648522631,단기+장기 중복(2배)
10620,HD현대미포,0.03363630914848147,0.02835551616408792,0.1239836506251388,단기+장기 중복(2배)
79550,LIG넥스원,0.02322838436639119,0.03409298484848485,0.1146427384297521,단기+장기 중복(2배)
15760,한국전력,0.01691756781679507,0.03012521641760513,0.0940855684688004,단기+장기 중복(2배)
489790,한화비전,0.02526244998858084,0.01870154659907282,0.0879279931753073,단기+장기 중복(2배)
82740,한화엔진,0.02045042575552776,0.0220351804335088,0.08497121237807312,단기+장기 중복(2배)
71970,HD현대마린엔진,0.0002300607715575329,0.03875708245147502,0.03875708245147502,장기상위
5690,파미셀,0.0128455057335525,0.03785515161266279,0.03785515161266279,장기상위
35720,카카오,0.02610094516976059,0.01440079238964819,0.02610094516976059,단기상위
3230,삼양식품,0.01261072792654454,0.02280839918119036,0.02280839918119036,장기상위
150,두산,0.02258192329521226,0.006663399358818814,0.02258192329521226,단기상위
298040,효성중공업,0.01752631901927899,0.01163397033217046,0.01752631901927899,단기상위
