티커,종목명,강도_단기,강도_장기,최종점수,비고
336260,두산퓨얼셀,0.02468792408453529,0.04447760410302756,0.1383310563751257,중복(2배)
4170,신세계,0.02193568231027855,0.03951918315147068,0.1229097309234984,중복(2배)
103590,일진전기,0.01982877751249382,0.03572339711625117,0.11110434925749,중복(2배)
11780,금호석유화학,0.01648893501473215,0.0297063585076886,0.09239058704484149,중복(2배)
82740,한화엔진,0.01359294084198574,0.02448895416623669,0.07616379001644485,중복(2배)
52690,한전기술,0.01336525079209766,0.02407874924732802,0.07488800007885135,중복(2배)
66970,엘앤에프,0.01308924867853281,0.02358150562746344,0.0733415086119925,중복(2배)
36570,엔씨소프트,0.01118944770269671,0.0201588364962539,0.06269656839790123,중복(2배)
454910,두산로보틱스,0.01047159579903698,0.01886555915684477,0.0586743099117635,중복(2배)
10120,LS ELECTRIC,0.00368978123685838,0.006647485974025974,0.02067453442176871,중복(2배)
