티커,종목명,강도_단기,강도_장기,최종점수,비고
249420,일동제약,0.04256909632174777,0.07669220817186355,0.2385226089872227,중복(2배)
483650,달바글로벌,0.0320096384031435,0.05766835718957465,0.1793559911854363,중복(2배)
112610,씨에스윈드,0.0307563473141101,0.05541043608235616,0.1723335667929325,중복(2배)
138930,BNK금융지주,0.01243480050234647,0.02240245603274283,0.06967451307017862,중복(2배)
5385,현대차우,0.01231895368918865,0.02219374716461007,0.06902540170759745,중복(2배)
66970,엘앤에프,0.01171637062988592,0.02110813742848622,0.06564901611674429,중복(2배)
454910,두산로보틱스,0.01095777703256369,0.01974146011769828,0.06139847430052395,중복(2배)
88980,맥쿼리인프라,0.01063870978301233,0.01916663062781513,0.05961068082165492,중복(2배)
11070,LG이노텍,0.008560126144365264,0.01542186780943436,0.04796398790759925,중복(2배)
720,현대건설,0.006869155210180033,0.01237542552846794,0.03848916147729595,중복(2배)
