티커,종목명,강도_단기,강도_장기,최종점수,비고
7660,이수페타시스,0.1076521517692,0.1107699646194468,0.4368442327772936,단기+장기 중복(2배)
62040,산일전기,0.07444159130406336,0.08050887513858104,0.3099009328852888,단기+장기 중복(2배)
91810,티웨이항공,0.05446269663547248,0.06571963261683564,0.2403646585046162,단기+장기 중복(2배)
720,현대건설,0.05653964664674517,0.05450519636938152,0.2220896860322534,단기+장기 중복(2배)
77970,STX엔진,0.03400694944848886,0.06293349941187687,0.1938808977207315,단기+장기 중복(2배)
161890,한국콜마,0.03774263303932063,0.03488588535004525,0.1452570367787318,단기+장기 중복(2배)
229640,LS에코에너지,0.02277415033163055,0.04688099139074874,0.1393102834447586,단기+장기 중복(2배)
34020,두산에너빌리티,0.02862216374297033,0.03740329968539138,0.1320509268567234,단기+장기 중복(2배)
500,가온전선,0.01104014085211818,0.04136014653118936,0.04136014653118936,장기상위
12510,더존비즈온,0.02848837388204753,0.0175309855374891,0.02848837388204753,단기상위
12450,한화에어로스페이스,0.007414450068799764,0.02617286200003476,0.02617286200003476,장기상위
90430,아모레퍼시픽,0.01866754109940074,0.02213046537808177,0.01866754109940074,단기상위
