티커,종목명,강도_단기,강도_장기,최종점수,비고
298040,효성중공업,0.08764057919387945,0.09712121213763975,0.3695235826630384,단기+장기 중복(2배)
720,현대건설,0.0554290173425323,0.07817382117412018,0.2672056770333049,단기+장기 중복(2배)
10140,삼성중공업,0.04056556508812063,0.03783750527843955,0.1568061407331204,단기+장기 중복(2배)
15760,한국전력,0.01654425579640861,0.04249894317513915,0.1180863979430955,단기+장기 중복(2배)
278470,에이피알,0.0126970577508233,0.08178048647427419,0.08178048647427419,장기상위
34020,두산에너빌리티,0.005187198734360897,0.03949129259970546,0.03949129259970546,장기상위
64350,현대로템,0.03303254602782867,0.02150726827461738,0.03303254602782867,단기상위
103140,풍산,0.03169239853108259,0.01616379270911718,0.03169239853108259,단기상위
10120,LS ELECTRIC,0.006115081586021505,0.03040250940860215,0.03040250940860215,장기상위
35720,카카오,0.03025090528963168,0.01464697493007207,0.03025090528963168,단기상위
267260,HD현대일렉트릭,0.00304686441250415,0.02979837525383239,0.02979837525383239,장기상위
17960,한국카본,0.01145631817356319,0.02768045699107654,0.02768045699107654,장기상위
10620,HD현대미포,0.008346521016205687,0.02633161630250833,0.02633161630250833,장기상위
377300,카카오페이,0.02371987754388305,0.01846795318698303,0.02371987754388305,단기상위
42670,HD현대인프라코어,0.01614421996015161,0.02395458309636771,0.01614421996015161,단기상위
78930,GS,0.01375569336513475,0.01723871920024523,0.01375569336513475,단기상위
