티커,종목명,강도_단기,강도_장기,최종점수,비고
10620,HD현대미포,0.0486270031497183,0.06439505087783297,0.2260441080551026,단기+장기 중복(2배)
9830,한화솔루션,0.05178081536924324,0.0595565561609225,0.2226747430603315,단기+장기 중복(2배)
17960,한국카본,0.03009150077262345,0.08026702677731795,0.2207170550998828,단기+장기 중복(2배)
82740,한화엔진,0.03319356864296246,0.0545506153577548,0.1754883680014345,단기+장기 중복(2배)
79550,LIG넥스원,0.0271894520661157,0.03868070282369146,0.1317403097796143,단기+장기 중복(2배)
71970,HD현대마린엔진,0.006138782541126221,0.05560888175346958,0.05560888175346958,장기상위
489790,한화비전,0.01731355616528737,0.05003757572244925,0.05003757572244925,장기상위
720,현대건설,0.01857934650385865,0.04409711608185023,0.04409711608185023,장기상위
15760,한국전력,0.01852235310427366,0.04271318130121107,0.04271318130121107,장기상위
139480,이마트,0.01701257997734286,0.04270146953944162,0.04270146953944162,장기상위
77970,STX엔진,0.03649268449821083,0.03698207838411629,0.03649268449821083,단기상위
35720,카카오,0.0309011651051127,0.01569531532307243,0.0309011651051127,단기상위
5690,파미셀,0.02707562717399884,0.03228122559332299,0.02707562717399884,단기상위
7660,이수페타시스,0.02464171474239421,0.01127043180680406,0.02464171474239421,단기상위
36460,한국가스공사,0.01916237727441783,0.02573316870445527,0.01916237727441783,단기상위
