티커,종목명,강도_단기,강도_장기,최종점수,비고
77970,STX엔진,0.02837846796408171,0.06388689284900544,0.1845307216261743,단기+장기 중복(2배)
500,가온전선,0.02679657994266535,0.05290659990406714,0.159406359693465,단기+장기 중복(2배)
1570,금양,0.0307782972251008,0.04205629152145531,0.1456691774931122,단기+장기 중복(2배)
71970,HD현대마린엔진,0.01334962090389199,0.05145271506683659,0.1296046719414571,단기+장기 중복(2배)
12450,한화에어로스페이스,0.01930454291151146,0.0380042027350796,0.1146174912931821,단기+장기 중복(2배)
103590,일진전기,0.005445569736698529,0.06333456173194067,0.06333456173194067,장기상위
79550,LIG넥스원,-0.01176970820790688,0.04707783829018664,0.04707783829018664,장기상위
3230,삼양식품,0.008960703679972506,0.04490544218170597,0.04490544218170597,장기상위
489790,한화인더스트리얼솔루션즈,0.006338793523113701,0.0439480607765963,0.0439480607765963,장기상위
204320,HL만도,0.008118430325867758,0.0377516539637326,0.0377516539637326,장기상위
42660,한화오션,0.01824528443887725,0.01142533194621279,0.01824528443887725,단기상위
298040,효성중공업,0.01538723688149698,0.01032215109336488,0.01538723688149698,단기상위
96770,SK이노베이션,0.01478846674748555,0.02388597279053158,0.01478846674748555,단기상위
91810,티웨이항공,0.01278396381883503,-0.00844989294792999,0.01278396381883503,단기상위
103140,풍산,0.01245313736057141,-0.01500613747272868,0.01245313736057141,단기상위
