티커,종목명,강도_단기,강도_장기,최종점수,비고
990,DB하이텍,0.03043844909867605,0.09121023462982361,0.2432973674569993,단기+장기 중복(2배)
139480,이마트,0.04394908057713445,0.07671123345773681,0.2413206280697425,단기+장기 중복(2배)
11070,LG이노텍,0.03198464077138612,0.0656908619219142,0.1953510053866006,단기+장기 중복(2배)
457190,이수스페셜티케미컬,0.03508865228385846,0.05768512960767551,0.1855475637830679,단기+장기 중복(2배)
47810,한국항공우주,0.05345249622826283,0.03580893038343244,0.1785228532233905,단기+장기 중복(2배)
4020,현대제철,0.03153748738554875,0.03631932643885121,0.1357136276487999,단기+장기 중복(2배)
278470,에이피알,0.01624094449924851,0.06148106184645867,0.06148106184645867,장기상위
489790,한화비전,0.01459198780888325,0.05660254822251911,0.05660254822251911,장기상위
720,현대건설,0.005518611082823132,0.04162366114020944,0.04162366114020944,장기상위
880,한화,0.01011499944399553,0.03636894915021622,0.03636894915021622,장기상위
36460,한국가스공사,0.02990381875748373,0.03552995612369292,0.02990381875748373,단기상위
35720,카카오,0.02589079818123473,0.01031737393504347,0.02589079818123473,단기상위
100840,SNT에너지,0.02500706414873517,0.01174837212548416,0.02500706414873517,단기상위
192820,코스맥스,0.02274066403524775,0.01431437549219309,0.02274066403524775,단기상위
